Date,Q,Salt,Temp,Ones,Zeros,DO
27/01/2013 08:00:00,5.4,35.94,36.12,1,0,180.18
27/01/2013 11:00:00,5.4,35.95,36.37,1,0,179.54
27/01/2013 14:00:00,5.4,35.94,36.79,1,0,178.45
27/01/2013 17:00:00,5.4,35.95,37.03,1,0,177.82
27/01/2013 20:00:00,5.4,35.95,36.99,1,0,177.93
27/01/2013 23:00:00,5.4,35.95,36.77,1,0,178.49
28/01/2013 02:00:00,5.4,35.96,36.51,1,0,179.17
28/01/2013 05:00:00,5.4,35.96,36.24,1,0,179.86
28/01/2013 08:00:00,5.4,35.96,36.06,1,0,180.34
28/01/2013 11:00:00,5.4,35.96,36.23,1,0,179.9
28/01/2013 14:00:00,5.4,35.96,36.62,1,0,178.86
28/01/2013 17:00:00,5.4,35.96,36.88,1,0,178.21
28/01/2013 20:00:00,5.4,35.96,36.84,1,0,178.31
28/01/2013 23:00:00,5.4,35.96,36.62,1,0,178.86
29/01/2013 02:00:00,5.4,35.97,36.4,1,0,179.44
29/01/2013 05:00:00,5.4,35.97,36.16,1,0,180.07
29/01/2013 08:00:00,5.4,35.98,36.01,1,0,180.46
29/01/2013 11:00:00,5.4,35.98,36.24,1,0,179.85
29/01/2013 14:00:00,5.4,35.97,36.62,1,0,178.87
29/01/2013 17:00:00,5.4,35.97,36.88,1,0,178.18
29/01/2013 20:00:00,5.4,35.97,36.77,1,0,178.47
29/01/2013 23:00:00,5.4,35.97,36.55,1,0,179.04
30/01/2013 02:00:00,5.4,35.98,36.33,1,0,179.6
30/01/2013 05:00:00,5.4,35.98,36.13,1,0,180.14
30/01/2013 08:00:00,5.4,35.98,36.02,1,0,180.42
30/01/2013 11:00:00,5.4,35.98,36.28,1,0,179.76
30/01/2013 14:00:00,5.4,35.97,36.68,1,0,178.7
30/01/2013 17:00:00,5.4,35.98,36.97,1,0,177.96
30/01/2013 20:00:00,5.4,35.98,36.9,1,0,178.13
30/01/2013 23:00:00,5.4,35.97,36.7,1,0,178.65
31/01/2013 02:00:00,5.4,35.98,36.46,1,0,179.27
31/01/2013 05:00:00,5.4,35.98,36.2,1,0,179.96
31/01/2013 08:00:00,5.4,35.99,36.02,1,0,180.42
31/01/2013 11:00:00,5.4,35.99,36.21,1,0,179.93
31/01/2013 14:00:00,5.4,35.99,36.63,1,0,178.83
31/01/2013 17:00:00,5.4,35.98,36.9,1,0,178.14
31/01/2013 20:00:00,5.4,35.98,36.87,1,0,178.21
31/01/2013 23:00:00,5.4,35.98,36.65,1,0,178.79
01/02/2013 02:00:00,5.4,35.99,36.37,1,0,179.49
01/02/2013 05:00:00,5.4,36,36.09,1,0,180.23
01/02/2013 08:00:00,5.4,36,35.92,1,0,180.68
01/02/2013 11:00:00,5.4,36,36.12,1,0,180.14
01/02/2013 14:00:00,5.4,35.99,36.55,1,0,179.03
01/02/2013 17:00:00,5.4,35.98,36.8,1,0,178.39
01/02/2013 20:00:00,5.4,35.98,36.8,1,0,178.37
01/02/2013 23:00:00,5.4,35.98,36.65,1,0,178.78
02/02/2013 02:00:00,5.4,35.98,36.48,1,0,179.22
02/02/2013 05:00:00,5.4,35.99,36.29,1,0,179.72
02/02/2013 08:00:00,5.4,35.99,36.16,1,0,180.04
02/02/2013 11:00:00,5.4,35.99,36.4,1,0,179.4
02/02/2013 14:00:00,5.4,36,36.82,1,0,178.31
02/02/2013 17:00:00,5.4,36.01,37.16,1,0,177.44
02/02/2013 20:00:00,5.4,36.02,37.22,1,0,177.27
02/02/2013 23:00:00,5.4,36.03,37.09,1,0,177.59
03/02/2013 02:00:00,5.4,36.04,36.96,1,0,177.92
03/02/2013 05:00:00,5.4,36.05,36.81,1,0,178.3
03/02/2013 08:00:00,5.4,36.06,36.7,1,0,178.56
03/02/2013 11:00:00,5.4,36.07,36.94,1,0,177.94
03/02/2013 14:00:00,5.4,36.08,37.32,1,0,176.96
03/02/2013 17:00:00,5.4,36.09,37.65,1,0,176.12
03/02/2013 20:00:00,5.4,36.1,37.7,1,0,175.99
03/02/2013 23:00:00,5.4,36.1,37.53,1,0,176.39
04/02/2013 02:00:00,5.4,36.11,37.36,1,0,176.83
04/02/2013 05:00:00,5.4,36.11,37.21,1,0,177.22
04/02/2013 08:00:00,5.4,36.11,37.14,1,0,177.39
04/02/2013 11:00:00,5.4,36.12,37.32,1,0,176.92
04/02/2013 14:00:00,5.4,36.12,37.65,1,0,176.07
04/02/2013 17:00:00,5.4,36.12,37.89,1,0,175.49
04/02/2013 20:00:00,5.4,36.13,37.87,1,0,175.51
04/02/2013 23:00:00,5.4,36.14,37.69,1,0,175.97
05/02/2013 02:00:00,5.4,36.14,37.5,1,0,176.46
05/02/2013 05:00:00,5.4,36.14,37.3,1,0,176.96
05/02/2013 08:00:00,5.4,36.14,37.19,1,0,177.25
05/02/2013 11:00:00,5.4,36.14,37.33,1,0,176.87
05/02/2013 14:00:00,5.4,36.14,37.57,1,0,176.26
05/02/2013 17:00:00,5.4,36.14,37.75,1,0,175.81
05/02/2013 20:00:00,5.4,36.14,37.63,1,0,176.11
05/02/2013 23:00:00,5.4,36.13,37.41,1,0,176.68
06/02/2013 02:00:00,5.4,36.11,37.17,1,0,177.3
06/02/2013 05:00:00,5.4,36.08,36.94,1,0,177.93
06/02/2013 08:00:00,5.4,36.07,36.77,1,0,178.38
06/02/2013 11:00:00,5.4,36.06,36.95,1,0,177.92
06/02/2013 14:00:00,5.4,36.05,37.32,1,0,176.99
06/02/2013 17:00:00,5.4,36.04,37.48,1,0,176.58
06/02/2013 20:00:00,5.4,36.03,37.32,1,0,177.01
06/02/2013 23:00:00,5.4,36.03,37.05,1,0,177.69
07/02/2013 02:00:00,5.4,36.02,36.79,1,0,178.39
07/02/2013 05:00:00,5.4,36.01,36.58,1,0,178.92
07/02/2013 08:00:00,5.4,36.03,36.44,1,0,179.27
07/02/2013 11:00:00,5.4,36.02,36.69,1,0,178.63
07/02/2013 14:00:00,5.4,36.03,37.1,1,0,177.57
07/02/2013 17:00:00,5.4,36.03,37.3,1,0,177.05
07/02/2013 20:00:00,5.4,36.03,37.16,1,0,177.41
07/02/2013 23:00:00,5.4,36.03,36.92,1,0,178.03
08/02/2013 02:00:00,5.4,36.02,36.7,1,0,178.6
08/02/2013 05:00:00,5.4,36.02,36.48,1,0,179.17
08/02/2013 08:00:00,5.4,36.02,36.36,1,0,179.5
08/02/2013 11:00:00,5.4,36.03,36.6,1,0,178.85
08/02/2013 14:00:00,5.4,36.02,36.99,1,0,177.86
08/02/2013 17:00:00,5.4,36.01,37.23,1,0,177.24
08/02/2013 20:00:00,5.4,36.01,37.11,1,0,177.57
08/02/2013 23:00:00,5.4,36.01,36.85,1,0,178.22
09/02/2013 02:00:00,5.4,36.02,36.63,1,0,178.78
09/02/2013 05:00:00,5.4,36.02,36.41,1,0,179.37
09/02/2013 08:00:00,5.4,36.03,36.28,1,0,179.69
09/02/2013 11:00:00,5.4,36.04,36.52,1,0,179.07
09/02/2013 14:00:00,5.4,36.03,36.94,1,0,177.98
09/02/2013 17:00:00,5.4,36.02,37.2,1,0,177.32
09/02/2013 20:00:00,5.4,36.02,37.17,1,0,177.4
09/02/2013 23:00:00,5.4,36.03,36.97,1,0,177.9
10/02/2013 02:00:00,5.4,36.03,36.73,1,0,178.51
10/02/2013 05:00:00,5.4,36.04,36.48,1,0,179.15
10/02/2013 08:00:00,5.4,36.05,36.33,1,0,179.55
10/02/2013 11:00:00,5.4,36.05,36.52,1,0,179.05
10/02/2013 14:00:00,5.4,36.05,36.94,1,0,177.97
10/02/2013 17:00:00,5.4,36.05,37.23,1,0,177.21
10/02/2013 20:00:00,5.4,36.06,37.27,1,0,177.1
10/02/2013 23:00:00,5.4,36.06,37.19,1,0,177.31
11/02/2013 02:00:00,5.4,36.07,37.02,1,0,177.72
11/02/2013 05:00:00,5.4,36.08,36.84,1,0,178.18
11/02/2013 08:00:00,5.4,36.09,36.74,1,0,178.43
11/02/2013 11:00:00,5.4,36.1,36.95,1,0,177.88
11/02/2013 14:00:00,5.4,36.11,37.31,1,0,176.97
11/02/2013 17:00:00,5.4,36.11,37.54,1,0,176.38
11/02/2013 20:00:00,5.4,36.12,37.54,1,0,176.35
11/02/2013 23:00:00,5.4,36.13,37.52,1,0,176.41
12/02/2013 02:00:00,5.4,36.14,37.45,1,0,176.58
12/02/2013 05:00:00,5.4,36.15,37.3,1,0,176.94
12/02/2013 08:00:00,5.4,36.16,37.21,1,0,177.16
12/02/2013 11:00:00,5.4,36.17,37.43,1,0,176.6
12/02/2013 14:00:00,5.4,36.17,37.82,1,0,175.61
12/02/2013 17:00:00,5.4,36.17,38.13,1,0,174.83
12/02/2013 20:00:00,5.4,36.18,38.18,1,0,174.7
12/02/2013 23:00:00,5.4,36.18,38.11,1,0,174.89
13/02/2013 02:00:00,5.4,36.17,38,1,0,175.14
13/02/2013 05:00:00,5.4,36.18,37.88,1,0,175.45
13/02/2013 08:00:00,5.4,36.18,37.8,1,0,175.65
13/02/2013 11:00:00,5.4,36.17,38,1,0,175.16
13/02/2013 14:00:00,5.4,36.16,38.36,1,0,174.26
13/02/2013 17:00:00,5.4,36.16,38.65,1,0,173.55
13/02/2013 20:00:00,5.4,36.16,38.66,1,0,173.53
13/02/2013 23:00:00,5.4,36.16,38.54,1,0,173.82
14/02/2013 02:00:00,5.4,36.16,38.41,1,0,174.15
14/02/2013 05:00:00,5.4,36.16,38.27,1,0,174.5
14/02/2013 08:00:00,5.4,36.16,38.18,1,0,174.72
14/02/2013 11:00:00,5.4,36.16,38.31,1,0,174.39
14/02/2013 14:00:00,5.4,36.16,38.58,1,0,173.72
14/02/2013 17:00:00,5.4,36.14,38.62,1,0,173.65
14/02/2013 20:00:00,5.4,36.1,38.36,1,0,174.32
14/02/2013 23:00:00,5.4,36.08,38.09,1,0,175.01
15/02/2013 02:00:00,5.4,36.06,37.89,1,0,175.53
15/02/2013 05:00:00,5.4,36.05,37.7,1,0,176.03
15/02/2013 08:00:00,5.4,36.05,37.59,1,0,176.31
15/02/2013 11:00:00,5.4,36.06,37.78,1,0,175.8
15/02/2013 14:00:00,5.4,36.05,38.12,1,0,174.96
15/02/2013 17:00:00,5.4,36.05,38.34,1,0,174.42
15/02/2013 20:00:00,5.4,36.04,38.27,1,0,174.59
15/02/2013 23:00:00,5.4,36.03,38.07,1,0,175.1
16/02/2013 02:00:00,5.4,36.03,37.92,1,0,175.48
16/02/2013 05:00:00,5.4,36.02,37.77,1,0,175.86
16/02/2013 08:00:00,5.4,36.02,37.68,1,0,176.1
16/02/2013 11:00:00,5.4,36.01,37.87,1,0,175.63
16/02/2013 14:00:00,5.4,36.01,38.18,1,0,174.86
16/02/2013 17:00:00,5.4,36,38.38,1,0,174.37
16/02/2013 20:00:00,5.4,36,38.25,1,0,174.69
16/02/2013 23:00:00,5.4,35.99,38,1,0,175.31
17/02/2013 02:00:00,5.4,35.98,37.76,1,0,175.92
17/02/2013 05:00:00,5.4,35.98,37.55,1,0,176.45
17/02/2013 08:00:00,5.4,35.98,37.41,1,0,176.82
17/02/2013 11:00:00,5.4,35.98,37.5,1,0,176.59
17/02/2013 14:00:00,5.4,35.98,37.64,1,0,176.24
17/02/2013 17:00:00,5.4,35.99,37.63,1,0,176.25
17/02/2013 20:00:00,5.4,36,37.43,1,0,176.75
17/02/2013 23:00:00,5.4,36.02,37.16,1,0,177.41
18/02/2013 02:00:00,5.4,36.04,36.95,1,0,177.95
18/02/2013 05:00:00,5.4,36.06,36.76,1,0,178.42
18/02/2013 08:00:00,5.4,36.07,36.61,1,0,178.8
18/02/2013 11:00:00,5.4,36.08,36.84,1,0,178.19
18/02/2013 14:00:00,5.4,36.09,37.21,1,0,177.23
18/02/2013 17:00:00,5.4,36.09,37.41,1,0,176.72
18/02/2013 20:00:00,5.4,36.09,37.29,1,0,177.04
18/02/2013 23:00:00,5.4,36.09,37.01,1,0,177.74
19/02/2013 02:00:00,5.4,36.1,36.71,1,0,178.5
19/02/2013 05:00:00,5.4,36.1,36.43,1,0,179.24
19/02/2013 08:00:00,5.4,36.1,36.25,1,0,179.71
19/02/2013 11:00:00,5.4,36.1,36.44,1,0,179.21
19/02/2013 14:00:00,5.4,36.09,36.86,1,0,178.15
19/02/2013 17:00:00,5.4,36.08,37.1,1,0,177.53
19/02/2013 20:00:00,5.4,36.07,37.05,1,0,177.65
19/02/2013 23:00:00,5.4,36.07,36.89,1,0,178.08
20/02/2013 02:00:00,5.4,36.07,36.68,1,0,178.61
20/02/2013 05:00:00,5.4,36.07,36.46,1,0,179.17
20/02/2013 08:00:00,5.4,36.08,36.33,1,0,179.52
20/02/2013 11:00:00,5.4,36.07,36.52,1,0,179.03
20/02/2013 14:00:00,5.4,36.07,36.84,1,0,178.21
20/02/2013 17:00:00,5.4,36.07,37.08,1,0,177.58
20/02/2013 20:00:00,5.4,36.08,37.17,1,0,177.34
20/02/2013 23:00:00,5.4,36.1,37.2,1,0,177.25
21/02/2013 02:00:00,5.4,36.11,37.17,1,0,177.31
21/02/2013 05:00:00,5.4,36.12,37.12,1,0,177.43
21/02/2013 08:00:00,5.4,36.14,37.09,1,0,177.49
21/02/2013 11:00:00,5.4,36.15,37.27,1,0,177.03
21/02/2013 14:00:00,5.4,36.15,37.56,1,0,176.28
21/02/2013 17:00:00,5.4,36.15,37.82,1,0,175.64
21/02/2013 20:00:00,5.4,36.15,37.88,1,0,175.49
21/02/2013 23:00:00,5.4,36.14,37.85,1,0,175.56
22/02/2013 02:00:00,5.4,36.14,37.77,1,0,175.76
22/02/2013 05:00:00,5.4,36.13,37.66,1,0,176.05
22/02/2013 08:00:00,5.4,36.13,37.58,1,0,176.24
22/02/2013 11:00:00,5.4,36.12,37.71,1,0,175.94
22/02/2013 14:00:00,5.4,36.12,37.91,1,0,175.42
22/02/2013 17:00:00,5.4,36.13,37.95,1,0,175.32
22/02/2013 20:00:00,5.4,36.13,37.75,1,0,175.83
22/02/2013 23:00:00,5.4,36.14,37.49,1,0,176.48
23/02/2013 02:00:00,5.4,36.15,37.23,1,0,177.12
